"","post_id","pred"
"16524",43799027,"Redux"
"16525",35639286,"Filesystems / Database"
"16526",35639688,"Network"
"16527",43799762,"Network"
"16528",35640125,"Camera"
"16529",35640369,"Animations/visuals/styles"
"16530",43800344,"FlatList/ListView/ScrollView"
"16531",43800348,"Camera"
"16532",35640619,"FlatList/ListView/ScrollView"
"16533",43800926,"Navigation"
"16534",35640882,"State"
"16535",42531690,"Building/Development/IDE"
"16536",34340125,"Building/Development/IDE"
"16537",43801742,"Webview"
"16538",43801803,"UI elements/Views"
"16539",43802113,"Building/Development/IDE"
"16540",35642255,"UI elements/Views"
"16541",43802727,"JS syntax / general programming"
"16542",42532933,"Camera"
"16543",43803209,"Components"
"16544",43803948,"Animations/visuals/styles"
"16545",43804032,"Webview"
"16546",35643948,"External/OS Services"
"16547",43804596,"Network"
"16548",42534820,"JS syntax / general programming"
"16549",35645471,"Animations/visuals/styles"
"16550",35645893,"Animations/visuals/styles"
"16551",43806193,"FlatList/ListView/ScrollView"
"16552",34343879,"Navigation"
"16553",43806605,"Filesystems / Database"
"16554",42535680,"Navigation"
"16555",35647246,"Network"
"16556",43807109,"Router/Flux"
"16557",43806889,"UI elements/Views"
"16558",42535819,"Animations/visuals/styles"
"16559",42536216,"Webview"
"16560",34344786,"Building/Development/IDE"
"16561",34344791,"External/OS Services"
"16562",35647974,"Navigation"
"16563",43807823,"VCS/NPM"
"16564",43807540,"Animations/visuals/styles"
"16565",35648917,"Animations/visuals/styles"
"16566",42536871,"Building/Development/IDE"
"16567",43810193,"Navigation"
"16568",43809972,"UI elements/Views"
"16569",43810632,"Animations/visuals/styles"
"16570",43810673,"Navigation"
"16571",43810993,"State"
"16572",43810759,"Filesystems / Database"
"16573",42537832,"Redux"
"16574",42537848,"Building/Development/IDE"
"16575",35652639,"Libraries/API"
"16576",35652660,"Building/Development/IDE"
"16577",43811544,"Navigation"
"16578",43811987,"VCS/NPM"
"16579",42538506,"Network"
"16580",43812612,"UI elements/Views"
"16581",46911548,"Redux"
"16582",46912185,"State"
"16583",46910655,"UI elements/Views"
"16584",41454408,"Components"
"16585",46911726,"Navigation"
"16586",38707865,"UI elements/Views"
"16587",41454636,"Animations/visuals/styles"
"16588",41454757,"Navigation"
"16589",46913126,"State"
"16590",41455289,"VCS/NPM"
"16591",46913833,"FlatList/ListView/ScrollView"
"16592",46913333,"Navigation"
"16593",46914540,"Navigation"
"16594",31346129,"Animations/visuals/styles"
"16595",33296340,"UI elements/Views"
"16596",46915156,"UI elements/Views"
"16597",38708836,"Debugging"
"16598",46916588,"Network"
"16599",41490054,"Filesystems / Database"
"16600",46916832,"UI elements/Views"
"16601",41489829,"Debugging"
"16602",38710650,"Building/Development/IDE"
"16603",38710654,"JS syntax / general programming"
"16604",47322416,"UI elements/Views"
"16605",33297367,"Animations/visuals/styles"
"16606",31774399,"FlatList/ListView/ScrollView"
"16607",47322461,"Filesystems / Database"
"16608",41490578,"Network"
"16609",47322176,"Building/Development/IDE"
"16610",47322774,"UI elements/Views"
"16611",38884108,"Building/Development/IDE"
"16612",47323102,"Building/Development/IDE"
"16613",47323529,"Building/Development/IDE"
"16614",47324056,"Navigation"
"16615",47324109,"Navigation"
"16616",41491912,"Filesystems / Database"
"16617",47324179,"Animations/visuals/styles"
"16618",47324248,"Camera"
"16619",41492090,"JS syntax / general programming"
"16620",47325023,"Animations/visuals/styles"
"16621",47324669,"Animations/visuals/styles"
"16622",47326114,"Building/Development/IDE"
"16623",41492823,"Redux"
"16624",47326293,"Components"
"16625",47326496,"Components"
"16626",47326836,"Redux"
"16627",47326587,"Navigation"
"16628",47327601,"JS syntax / general programming"
"16629",47328492,"Animations/visuals/styles"
"16630",31781125,"JS syntax / general programming"
"16631",47328420,"JS syntax / general programming"
"16632",31781215,"Firebase/Expo"
"16633",38885145,"Navigation"
"16634",47330267,"Filesystems / Database"
"16635",47328703,"Debugging"
"16636",47329123,"Redux"
"16637",38885424,"Libraries/API"
"16638",38885429,"FlatList/ListView/ScrollView"
"16639",33333385,"FlatList/ListView/ScrollView"
"16640",38885760,"Building/Development/IDE"
"16641",47330034,"UI elements/Views"
"16642",47330344,"Components"
"16643",47330043,"Building/Development/IDE"
"16644",38885599,"UI elements/Views"
"16645",47330068,"Firebase/Expo"
"16646",47330650,"Animations/visuals/styles"
"16647",41527202,"Animations/visuals/styles"
"16648",38885864,"Firebase/Expo"
"16649",38885643,"Firebase/Expo"
"16650",41527440,"Building/Development/IDE"
"16651",47332568,"Building/Development/IDE"
"16652",47332719,"Animations/visuals/styles"
"16653",47331926,"FlatList/ListView/ScrollView"
"16654",38886226,"Navigation"
"16655",38886020,"JS syntax / general programming"
"16656",41528055,"Redux"
"16657",47332090,"External/OS Services"
"16658",47333060,"Animations/visuals/styles"
"16659",41529002,"Building/Development/IDE"
"16660",47334073,"Router/Flux"
"16661",47333375,"Firebase/Expo"
"16662",41528613,"External/OS Services"
"16663",33335865,"Debugging"
"16664",47334367,"Webview"
"16665",47333854,"Building/Development/IDE"
"16666",47334159,"External/OS Services"
"16667",38886626,"Firebase/Expo"
"16668",47334515,"Building/Development/IDE"
"16669",31787969,"FlatList/ListView/ScrollView"
"16670",38886349,"Navigation"
"16671",41528775,"Navigation"
"16672",33336725,"FlatList/ListView/ScrollView"
"16673",41529279,"FlatList/ListView/ScrollView"
"16674",47335039,"FlatList/ListView/ScrollView"
"16675",38886820,"Navigation"
"16676",47336906,"Firebase/Expo"
"16677",41530186,"VCS/NPM"
"16678",38887069,"Animations/visuals/styles"
"16679",38887152,"FlatList/ListView/ScrollView"
"16680",47336633,"Building/Development/IDE"
"16681",47336970,"Router/Flux"
"16682",47336273,"VCS/NPM"
"16683",41530303,"Building/Development/IDE"
"16684",41530373,"FlatList/ListView/ScrollView"
"16685",38887193,"UI elements/Views"
"16686",47338093,"Building/Development/IDE"
"16687",33338424,"Navigation"
"16688",33338204,"Firebase/Expo"
"16689",41530798,"State"
"16690",33338744,"UI elements/Views"
"16691",41566719,"Redux"
"16692",41566759,"Debugging"
"16693",41567328,"VCS/NPM"
"16694",39591296,"Network"
"16695",33372486,"Building/Development/IDE"
"16696",41566866,"Redux"
"16697",41567986,"FlatList/ListView/ScrollView"
"16698",41567593,"Webview"
"16699",41568644,"Building/Development/IDE"
"16700",41570343,"Animations/visuals/styles"
"16701",41570575,"External/OS Services"
"16702",33376551,"External/OS Services"
"16703",33375877,"Navigation"
"16704",41572267,"Animations/visuals/styles"
"16705",41606462,"Network"
"16706",41607328,"Router/Flux"
"16707",41609083,"Animations/visuals/styles"
"16708",41609519,"Router/Flux"
"16709",33420041,"UI elements/Views"
"16710",41610178,"Building/Development/IDE"
"16711",41612012,"Network"
"16712",41612426,"UI elements/Views"
"16713",41650604,"Building/Development/IDE"
"16714",41612918,"Navigation"
"16715",33422326,"Building/Development/IDE"
"16716",41651008,"Animations/visuals/styles"
"16717",41651078,"UI elements/Views"
"16718",41651869,"UI elements/Views"
"16719",33459241,"Filesystems / Database"
"16720",41651589,"Firebase/Expo"
"16721",41651732,"JS syntax / general programming"
"16722",41652393,"Navigation"
"16723",41654732,"Building/Development/IDE"
"16724",41653178,"Firebase/Expo"
"16725",41654833,"Debugging"
"16726",41656095,"Router/Flux"
"16727",41656992,"UI elements/Views"
"16728",41655898,"FlatList/ListView/ScrollView"
"16729",41657077,"Building/Development/IDE"
"16730",41657157,"UI elements/Views"
"16731",41656795,"FlatList/ListView/ScrollView"
"16732",41658064,"UI elements/Views"
"16733",41697432,"UI elements/Views"
"16734",33466186,"Building/Development/IDE"
"16735",41697346,"Building/Development/IDE"
"16736",41698161,"Building/Development/IDE"
"16737",41698230,"Camera"
"16738",41698041,"Building/Development/IDE"
"16739",41698565,"Debugging"
"16740",41698302,"Components"
"16741",41699369,"UI elements/Views"
"16742",33506908,"Webview"
"16743",41699490,"External/OS Services"
"16744",41702838,"Building/Development/IDE"
"16745",33509733,"Libraries/API"
"16746",41702139,"FlatList/ListView/ScrollView"
"16747",41703928,"JS syntax / general programming"
"16748",33512048,"Building/Development/IDE"
"16749",41704707,"UI elements/Views"
"16750",33511835,"VCS/NPM"
"16751",41747077,"VCS/NPM"
"16752",33512841,"Firebase/Expo"
"16753",41704534,"Building/Development/IDE"
"16754",41703784,"Debugging"
"16755",41703874,"Building/Development/IDE"
"16756",33555530,"Libraries/API"
"16757",41748430,"FlatList/ListView/ScrollView"
"16758",41749110,"Building/Development/IDE"
"16759",41747529,"Firebase/Expo"
"16760",33555095,"Redux"
"16761",41748232,"Building/Development/IDE"
"16762",41749205,"Building/Development/IDE"
"16763",41749270,"JS syntax / general programming"
"16764",41750384,"State"
"16765",33557423,"FlatList/ListView/ScrollView"
"16766",33557537,"Debugging"
"16767",41751399,"VCS/NPM"
"16768",41751423,"VCS/NPM"
"16769",41751249,"Redux"
"16770",41750932,"Animations/visuals/styles"
"16771",41751966,"Filesystems / Database"
"16772",41751619,"Camera"
"16773",41752579,"Redux"
"16774",33560373,"Animations/visuals/styles"
"16775",41753371,"Router/Flux"
"16776",33561428,"Navigation"
"16777",41795968,"Firebase/Expo"
"16778",41753512,"Building/Development/IDE"
"16779",41753239,"Libraries/API"
"16780",33602236,"Webview"
"16781",41753872,"Network"
"16782",41798721,"Router/Flux"
"16783",41798724,"Redux"
"16784",41798737,"Building/Development/IDE"
"16785",41798800,"Router/Flux"
"16786",41799580,"Webview"
"16787",41800357,"Camera"
"16788",33605624,"Animations/visuals/styles"
"16789",41799211,"Filesystems / Database"
"16790",41801161,"Firebase/Expo"
"16791",41801522,"UI elements/Views"
"16792",31165000,"Animations/visuals/styles"
"16793",33655832,"Network"
"16794",38689065,"Webview"
"16795",41846452,"Building/Development/IDE"
"16796",46879300,"Redux"
"16797",41847326,"Network"
"16798",41847006,"FlatList/ListView/ScrollView"
"16799",41847020,"Router/Flux"
"16800",33657524,"Navigation"
"16801",46879632,"State"
"16802",31177366,"Components"
"16803",41848388,"JS syntax / general programming"
"16804",41847720,"External/OS Services"
"16805",41848283,"Camera"
"16806",46879842,"Navigation"
"16807",41849056,"Network"
"16808",37516331,"VCS/NPM"
"16809",37516663,"Navigation"
"16810",41850390,"UI elements/Views"
"16811",37516901,"Firebase/Expo"
"16812",37516699,"Navigation"
"16813",37516485,"Firebase/Expo"
"16814",37517785,"Router/Flux"
"16815",37517809,"UI elements/Views"
"16816",37517822,"JS syntax / general programming"
"16817",37521637,"Components"
"16818",37521684,"Components"
"16819",33662205,"Building/Development/IDE"
"16820",37521821,"JS syntax / general programming"
"16821",37521984,"Webview"
"16822",37521478,"Building/Development/IDE"
"16823",46318156,"Animations/visuals/styles"
"16824",41895553,"UI elements/Views"
"16825",33705857,"Animations/visuals/styles"
"16826",38128323,"Redux"
"16827",37523522,"Network"
"16828",38128899,"Webview"
"16829",33707154,"Debugging"
"16830",38689885,"External/OS Services"
"16831",31193782,"UI elements/Views"
"16832",38130074,"Building/Development/IDE"
"16833",38130752,"Building/Development/IDE"
"16834",46345590,"Building/Development/IDE"
"16835",38132330,"JS syntax / general programming"
"16836",41898161,"External/OS Services"
"16837",38133735,"UI elements/Views"
"16838",33709070,"Building/Development/IDE"
"16839",31198222,"Filesystems / Database"
"16840",38134499,"Camera"
"16841",33709933,"Building/Development/IDE"
"16842",38137388,"FlatList/ListView/ScrollView"
"16843",41899793,"Building/Development/IDE"
"16844",38137185,"Building/Development/IDE"
"16845",38136981,"Animations/visuals/styles"
"16846",31201940,"Network"
"16847",41899760,"UI elements/Views"
"16848",38138462,"Network"
"16849",41900342,"External/OS Services"
"16850",38139416,"Filesystems / Database"
"16851",38690502,"Animations/visuals/styles"
"16852",38140057,"UI elements/Views"
"16853",31205378,"FlatList/ListView/ScrollView"
"16854",38140295,"Building/Development/IDE"
"16855",38140641,"JS syntax / general programming"
"16856",38140895,"JS syntax / general programming"
"16857",38141637,"Building/Development/IDE"
"16858",41901966,"FlatList/ListView/ScrollView"
"16859",38142552,"FlatList/ListView/ScrollView"
"16860",38143293,"State"
"16861",38143380,"Building/Development/IDE"
"16862",38143415,"JS syntax / general programming"
"16863",46346500,"Network"
"16864",38144478,"Animations/visuals/styles"
"16865",38144659,"Building/Development/IDE"
"16866",41950811,"Camera"
"16867",33760796,"Navigation"
"16868",38145325,"Building/Development/IDE"
"16869",38690972,"Building/Development/IDE"
"16870",33761012,"Animations/visuals/styles"
"16871",41951526,"Firebase/Expo"
"16872",38149223,"Components"
"16873",46880913,"Animations/visuals/styles"
"16874",41953262,"Filesystems / Database"
"16875",31219549,"Navigation"
"16876",41953922,"Building/Development/IDE"
"16877",41954221,"JS syntax / general programming"
"16878",38150123,"Building/Development/IDE"
"16879",38151115,"Network"
"16880",46347481,"State"
"16881",33763709,"Navigation"
"16882",38152157,"JS syntax / general programming"
"16883",46348115,"Firebase/Expo"
"16884",46881452,"Building/Development/IDE"
"16885",46881151,"FlatList/ListView/ScrollView"
"16886",38153121,"Webview"
"16887",38691138,"VCS/NPM"
"16888",41955142,"Firebase/Expo"
"16889",38153323,"Building/Development/IDE"
"16890",31225379,"Animations/visuals/styles"
"16891",38153335,"UI elements/Views"
"16892",41956364,"Building/Development/IDE"
"16893",38691379,"Network"
"16894",46348995,"FlatList/ListView/ScrollView"
"16895",46349092,"UI elements/Views"
"16896",41957025,"Building/Development/IDE"
"16897",46349403,"JS syntax / general programming"
"16898",33766677,"External/OS Services"
"16899",46349750,"VCS/NPM"
"16900",41957310,"Animations/visuals/styles"
"16901",30532922,"Components"
"16902",46350035,"UI elements/Views"
"16903",46350085,"Building/Development/IDE"
"16904",38156984,"Network"
"16905",38157354,"External/OS Services"
"16906",38158272,"State"
"16907",41958453,"Debugging"
"16908",31228560,"JS syntax / general programming"
"16909",38158195,"External/OS Services"
"16910",46352036,"State"
"16911",38160078,"Building/Development/IDE"
"16912",38159586,"Debugging"
"16913",46351748,"Building/Development/IDE"
"16914",46353020,"UI elements/Views"
"16915",42002957,"Animations/visuals/styles"
"16916",46353089,"Navigation"
"16917",42003568,"JS syntax / general programming"
"16918",46353630,"Firebase/Expo"
"16919",42003655,"Animations/visuals/styles"
"16920",38165781,"Firebase/Expo"
"16921",46354029,"External/OS Services"
"16922",38692466,"FlatList/ListView/ScrollView"
"16923",38167286,"FlatList/ListView/ScrollView"
"16924",31240914,"JS syntax / general programming"
"16925",46881965,"Network"
"16926",42004701,"Animations/visuals/styles"
"16927",46882318,"Components"
"16928",38167700,"Animations/visuals/styles"
"16929",33814585,"Components"
"16930",38169070,"UI elements/Views"
"16931",31243050,"Redux"
"16932",38169519,"Animations/visuals/styles"
"16933",46355542,"Router/Flux"
"16934",46356192,"Camera"
"16935",38170550,"Network"
"16936",31246283,"UI elements/Views"
"16937",30538229,"Network"
"16938",46355886,"Network"
"16939",46356219,"Network"
"16940",38171170,"Network"
"16941",38171253,"FlatList/ListView/ScrollView"
"16942",46882726,"Debugging"
"16943",38171292,"Animations/visuals/styles"
"16944",46356354,"Firebase/Expo"
"16945",38171577,"Components"
"16946",38172275,"External/OS Services"
"16947",46357101,"Camera"
"16948",31250156,"Webview"
"16949",31249559,"Network"
"16950",42006524,"Animations/visuals/styles"
"16951",38172927,"Firebase/Expo"
"16952",46357947,"UI elements/Views"
"16953",42006734,"Building/Development/IDE"
"16954",38173247,"Building/Development/IDE"
"16955",46882856,"Filesystems / Database"
"16956",46357766,"Navigation"
